cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
21431,2016,2017,0.4641,30513,30818
21431,2017,2018,0.773,30818,29788
21431,2018,2019,0.8156,29788,32325
21431,2019,2020,0.7555,32325,29916
21431,2020,2021,0.7973,29916,30734
21431,2021,2022,0.8068,30734,32935
21431,2022,2023,0.8164,32935,29788
21431,2023,2024,0.8887,29788,27241
21881,2015,2016,0.898,39766,42738
21881,2016,2017,0.8987,42738,44536
21881,2017,2018,0.9018,44536,54116
21881,2018,2019,0.9136,54116,56541
21881,2019,2020,0.8722,56541,58419
21881,2020,2021,0.8877,58419,66943
21881,2021,2022,0.9037,66943,79240
21881,2022,2023,0.8612,79240,96620
21881,2023,2024,0.8797,96620,98290
22187,2017,2019,0.6444,16017,32160
22187,2019,2020,0.8189,32160,30212
22187,2020,2021,0.7976,30212,20994
22187,2021,2023,0.107,20994,270
22349,2015,2016,0.9339,42296,45319
22349,2016,2018,0.8901,45319,49924
22357,2015,2016,0.7512,11844,11776
22357,2016,2017,0.7269,11776,11031
22357,2017,2018,0.7094,11031,10433
22691,2015,2018,0.2585,5574,59444
22691,2018,2019,0.9213,59444,64085
22691,2019,2022,0.4097,64085,6549
22691,2022,2023,0.7299,6549,7725
22691,2023,2024,0.6321,7725,7497
23264,2015,2016,0.9186,49589,51669
23264,2016,2017,0.9398,51669,48143
23264,2017,2018,0.7108,48143,52329
23264,2018,2019,0.9436,52329,48043
23264,2019,2020,0.6157,48043,68696
23264,2020,2021,0.9401,68696,69753
23264,2021,2022,0.8438,69753,71800
23264,2022,2023,0.8833,71800,74703
23264,2023,2024,0.9123,74703,55930
23272,2015,2016,0.8187,15085,19552
23272,2016,2017,0.8261,19552,16834
23272,2017,2018,0.8796,16834,17499
23272,2018,2019,0.7533,17499,17921
23272,2019,2020,0.6147,17921,11443
23272,2020,2022,0.5278,11443,20793
23272,2022,2023,0.7657,20793,31813
23272,2023,2024,0.8883,31813,31365
23310,2018,2020,0.3791,28857,11563
23310,2020,2021,0.5265,11563,11599
23310,2021,2022,0.5133,11599,17652
23310,2022,2023,0.6307,17652,18668
23310,2023,2024,0.4652,18668,6254
24112,2017,2018,0.8438,21024,24046
24112,2018,2019,0.8454,24046,23681
24112,2019,2020,0.7484,23681,19904
24112,2020,2021,0.7655,19904,22557
24112,2021,2022,0.8437,22557,26280
24112,2022,2023,0.8586,26280,21918
24112,2023,2024,0.903,21918,21055
24171,2016,2017,0.7171,28698,62227
24171,2017,2018,0.8193,62227,26392
24171,2018,2019,0.7711,26392,49441
24295,2016,2017,0.6695,37639,42772
24295,2017,2018,0.76,42772,54949
24295,2018,2019,0.771,54949,55886
24295,2019,2020,0.6313,55886,71414
24295,2020,2021,0.4589,71414,76281
24295,2021,2022,0.8822,76281,91167
24295,2022,2024,0.8325,91167,61842
24392,2017,2022,0.484,18793,53269
24716,2018,2019,0.6516,21578,14774
24716,2019,2021,0.4335,14774,18171
24716,2021,2022,0.6192,18171,33748
24716,2022,2023,0.5973,33748,25677
24783,2019,2020,0.8336,91418,120057
24783,2020,2021,0.6824,120057,28596
24783,2021,2022,0.7564,28596,49915
24783,2022,2023,0.7054,49915,39114
24783,2023,2024,0.7389,39114,23949
24805,2019,2020,0.623,16214,15936
24821,2018,2019,0.8751,22045,25550
24821,2019,2020,0.7825,25550,27670
24821,2020,2021,0.7554,27670,29235
24821,2021,2022,0.7094,29235,28023
24821,2022,2023,0.7686,28023,25980
24821,2023,2024,0.8623,25980,32472
24848,2018,2019,0.5235,25237,32265
24848,2019,2021,0.4677,32265,50632
24910,2018,2019,0.675,21744,13439
24929,2018,2019,0.9255,29404,33069
24929,2019,2020,0.8729,33069,97163
24929,2020,2021,0.9477,97163,105903
24929,2021,2022,0.9301,105903,94888
24929,2022,2023,0.9356,94888,101196
24929,2023,2024,0.9546,101196,104169
25011,2020,2021,0.0001,176,75044
25011,2021,2022,0.8563,75044,76160
25011,2022,2023,0.6717,76160,23599
25100,2019,2020,0.4717,6928,11683
25100,2020,2021,0.826,11683,21193
25100,2021,2022,0.8553,21193,15223
25100,2022,2023,0.9223,15223,13873
25100,2023,2024,0.9255,13873,14489
25232,2019,2020,0.969,20429,17776
25232,2020,2021,0.6743,17776,43092
25232,2021,2022,0.6859,43092,15277
25232,2022,2023,0.7099,15277,12886
25232,2023,2024,0.6946,12886,13904
25291,2019,2020,0.2975,6841,126181
25291,2020,2021,0.8029,126181,161236
25291,2021,2022,0.8235,161236,140758
25291,2022,2023,0.8839,140758,153257
25291,2023,2024,0.6385,153257,256422
25585,2019,2020,0.9607,62793,98335
25585,2020,2021,0.9579,98335,106438
25585,2021,2022,0.9413,106438,115586
25585,2022,2023,0.9555,115586,111184
25585,2023,2024,0.9471,111184,57942
25780,2020,2021,0.6419,25473,63850
25780,2021,2022,0.032,63850,78509
25780,2022,2024,0.03,78509,62089
25917,2020,2021,0.7441,32031,42507
25917,2021,2022,0.8016,42507,43582
25917,2022,2023,0.766,43582,62251
25917,2023,2024,0.7495,62251,25726
26620,2021,2023,0.1478,24911,80712
26620,2023,2024,0.7528,80712,70262
