cd_cvm,year_prev,year_curr,cosine_similarity,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
18465,2022,2023,0.5113,UGPA3,2024-02-28,2025-09-01,-0.3529796987557301,-0.4384742493864646,0.0023820699990487306,0.9215155593078753,-0.052089469009114174,0.19385178036815107,0.13574206507727826,252,379,-1.3383910936316528,-0.7569098345195203
18660,2015,2016,0.9124,CPFE3,2017-03-23,2018-10-02,-0.0671612651308082,-0.3517711369740515,0.0006107875288598697,0.46859278308345265,0.04469721603621829,-0.1984092877779121,-0.3050174059045785,252,379,-0.3187845678889891,-0.2990681385719277
18660,2016,2017,0.4813,CPFE3,2018-03-27,2019-10-04,0.3532786885245904,0.129633704540355,-0.0006048157274699522,0.3645010291101787,-0.04716486753467032,-0.27905937302046635,-0.08101055866950299,252,379,0.49758363561835034,0.5995940841992506
18660,2017,2018,0.5703,CPFE3,2019-03-28,2020-10-01,-0.0965853658536585,-0.1081288793203846,0.0009542202846822154,0.385943688813825,0.10502822346041821,-0.26387952691861,0.04753613065192439,252,379,-0.48600084754230005,-0.4197644301680511
18660,2018,2019,0.9025,CPFE3,2020-03-09,2021-09-15,-0.1835294117647058,-0.5204212823030757,0.00013062502482027208,0.5449187451068251,0.17503441238051226,-0.046670749213535284,0.3625463995237933,252,379,-0.5258076711058024,-0.44622730924383835
18660,2019,2020,0.9289,CPFE3,2021-03-31,2022-10-04,0.1535174227481921,0.1569778285382158,-0.0005132180504418252,0.8714307883990204,0.24441220550278103,-0.42425290953871114,-0.07037721805294048,252,379,0.4507161222496281,0.4814306417472345
18660,2020,2021,0.5917,CPFE3,2022-03-17,2023-09-19,0.1168503937007874,0.0746713629522657,0.0005086285749335683,0.6023548559379084,-0.04150595265052965,0.10198971490418807,-0.33771491147924315,252,379,-0.05116175845389062,-0.09889325699436158
18660,2021,2022,0.6326,CPFE3,2023-03-16,2024-09-18,0.0744985673352436,-0.2185659624848379,0.0004493434017980156,0.9057465586077816,-0.1048763280618831,0.009839291351783325,0.052051977579458064,252,379,-0.38433790352946895,-0.3381179297636704
18660,2022,2023,0.9719,CPFE3,2024-03-21,2025-09-23,0.1511188607962803,0.0085894146577973,-0.0007876879331531667,0.7802961347345705,-0.11637868142542494,0.1587219438162025,0.10373439232600618,252,379,0.36469192234298736,0.3908166034096141
18724,2016,2017,0.9143,BRAP4,2018-03-21,2019-09-30,-0.0195712947474326,-0.2522084245734237,0.00040953449168324807,0.704419017498507,-0.827029506573796,1.1819154708125845,0.4650840207569851,252,379,-0.471030567964195,-0.4396697744861151
18724,2017,2018,0.8307,BRAP4,2019-03-28,2020-10-01,0.4666448665102438,0.4551013530435177,-0.00032127497227702926,0.775524409316995,-0.12278112706481917,0.41070403937252814,0.8949930744053382,252,379,0.17556372617763996,0.07783880571819446
18724,2018,2019,0.3885,BRAP4,2020-03-26,2021-10-04,1.0299989439503534,0.6094150680203856,0.0013294205532352287,1.019661450848742,-0.4287455308014744,0.599323707456004,-0.5985902058243328,252,379,0.06527011747003511,-0.02573363473866319
18724,2019,2020,0.8777,BRAP4,2021-03-25,2022-09-28,-0.1059400883234361,-0.0593580693502326,0.0018200125215425613,0.5524933827322764,-0.530974792905381,0.8796193459896796,0.0531874332624868,252,379,-0.8763455406459668,-0.6172260436746206
18821,2015,2016,0.9292,MOTV3,2017-03-06,2018-09-13,-0.5177777777777778,-0.6435710799058466,-0.00030210865909683667,1.2682030057062466,0.7002048263097443,-0.5998158545119795,0.16083654680103046,252,379,-0.6461431962905247,-0.5010199029549316
18821,2016,2017,0.9179,MOTV3,2018-02-27,2019-09-06,0.294851794071763,0.1108076344056936,-0.0027857517036571325,1.2621722149587442,0.6820660321972538,-0.8536424920407684,-0.07023248299018883,252,379,1.414629798805637,2.8104079530796553
18821,2017,2018,0.9436,MOTV3,2019-03-21,2020-09-24,0.1211382113821137,0.1182126175482842,-6.931623188531503e-05,1.1352690637227418,-0.17758228727295033,-0.38590239981384444,-0.907615918763419,252,379,0.5412415081484853,0.5395606231476708
18821,2018,2019,0.2957,MOTV3,2020-03-05,2021-09-13,-0.2371335504885993,-0.3757433171788721,0.000267056285812633,1.1911866830363311,0.11980886314339666,-0.5088536928368907,0.027990367838949565,252,379,-0.41558553834058853,-0.3935093978085923
18821,2019,2020,0.5605,MOTV3,2021-03-04,2022-09-06,0.1969045571797076,0.2228731043919445,-0.0016965633458959563,1.293694945441767,-0.038378436164266796,-0.2900784289230871,0.1266645089815313,252,379,1.0102009122138362,1.5877339658082632
18821,2020,2021,0.8221,MOTV3,2022-02-24,2023-08-30,0.0322320709105561,-0.021026558055873,0.0012614982043318668,0.9156911298119335,0.03213530555768149,-0.38798885791326343,-0.5867540235028377,252,379,-0.1450663230451302,-0.17579657924020142
18821,2021,2022,0.6657,MOTV3,2023-02-15,2024-08-22,0.1690647482014389,-0.0642675267390859,0.0003525971894665571,1.0167455331875195,-0.008549317799136424,-0.2968350940863867,-0.1665982504131757,252,379,-0.08634915479218916,-0.10652117666175887
18821,2022,2023,0.9375,MOTV3,2024-02-08,2025-08-14,-0.0230141054194507,-0.0864913750341006,9.671886091844697e-07,0.7717139137559437,0.2891813678355968,0.020582578064441165,-0.03236143749586607,252,379,-0.11187488710116729,-0.14213088618799408
19445,2015,2016,0.8349,CSMG3,2017-03-09,2018-09-18,-0.1247297879377432,-0.3372974291770793,0.003554011709814643,0.543653315540785,0.16840208948069846,0.379231353885198,0.22642125472089839,252,379,-1.7616093959267296,-0.8427056750565451
19445,2016,2017,0.7473,CSMG3,2018-02-23,2019-09-04,0.5670772677641831,0.4077561107078062,-0.001118338769740536,0.5926843084199795,0.37149304040179193,0.20339215424294171,0.2153433355742263,252,379,0.6719487329765259,0.8455460333531104
19445,2017,2018,0.792,CSMG3,2019-02-28,2020-09-04,-0.2116222760290556,-0.2708092663679551,0.00045382509457431717,0.7885880889406591,-0.1663954747056438,0.7327746488381236,-0.6337946044475088,252,379,-0.20925722297176327,-0.26014717737346993
19445,2018,2019,0.1308,CSMG3,2020-03-19,2021-09-27,0.1357311627367468,-0.5264965262748114,-0.0011442880914344137,0.7157349232921122,0.14131268823502283,0.5638729187722282,0.4438692789773244,252,379,-0.022031683401885577,-0.11218439817514636
19445,2019,2020,0.9387,CSMG3,2021-04-20,2022-10-24,-0.077106993424985,-0.0433803327224595,-0.0013548508058155721,0.9320763997915671,0.26709290390487717,-0.06469008715161065,0.017477445149502197,252,379,0.5672932528469814,0.6394455805215111
19445,2020,2021,0.1768,CSMG3,2022-06-13,2023-12-15,0.6386831275720164,0.3696830341980401,-0.00017950919686678438,0.8704564783225819,-0.23527181839701067,0.44887697580323904,-0.46624302817907076,252,379,0.32184810815940756,0.2785622764657856
19445,2021,2022,0.8182,CSMG3,2023-03-21,2024-09-23,0.6077275703994762,0.3149474961545373,0.0007927090265235214,0.9997864032121806,0.08819946398906171,0.4581361266283454,-0.11548263455076666,252,379,-0.19857452930770733,-0.23176436009447798
19445,2022,2023,0.2108,CSMG3,2024-03-21,2025-09-23,0.6137566137566137,0.4712271676181307,5.942135424944606e-05,0.6175772057838765,0.1917374375490156,0.12367930783440417,0.08192701684853279,252,379,0.33345644772889294,0.30886241452008556
19550,2017,2018,0.084,NATU3,2019-02-28,2020-09-04,1.044392616820061,0.9852056264811616,0.0018035475634809064,1.0482663384438293,0.32762846278370955,-0.8825944955380971,-0.049272669904236496,252,379,0.1402723978884209,0.009370121308841739
19550,2018,2019,0.1436,NATU3,2020-03-05,2021-09-13,0.2238530362944066,0.0852432696041338,0.0017776917660974887,0.9062008567339064,-0.057421391159662855,-0.2955345765747934,0.5222466063410355,252,379,-0.6506998579628294,-0.5310217478891439
19550,2019,2020,1.0,NATU3,2021-03-31,2022-10-04,-0.6960947237224762,-0.6926343179324524,0.0007375892140165747,1.201360701001597,0.4406974413928263,-0.6098563362513127,0.5713018946801977,252,379,-1.3992699545717049,-0.7994358622181486
19550,2020,2021,1.0,NATU3,2022-03-29,2023-09-29,-0.4607407407407407,-0.4320024675851625,-0.0017312657465616815,0.9391465779862647,0.37687871478710017,-1.0761114280686206,-0.4983664132843483,252,379,0.949087748948106,1.1681216103692633
19550,2021,2022,1.0,NATU3,2023-03-16,2024-09-18,0.0509225092250922,-0.2421420205949893,0.0007524898542457171,1.0025947172339509,-0.1610685920583103,-0.3369356730642649,-1.2979507136182853,252,379,-0.10402523247748552,-0.1894126787733501
19739,2016,2017,0.8077,RENT3,2018-03-14,2019-09-23,0.5669957686872023,0.3509977135812512,0.002411282498000073,0.9349549372236108,0.1735775042417056,-0.7423141953327306,0.2803624327927792,252,379,-0.49068696667208944,-0.4209927316258246
19739,2017,2018,0.611,RENT3,2019-02-21,2020-08-28,0.5441176469734359,0.4903622773736114,0.0015133423146755564,1.546447088977847,0.29402356074588243,-0.9922527929600988,0.29987172941922785,252,379,-0.20683877392875852,-0.2719111271346758
19739,2018,2019,0.9874,RENT3,2020-03-10,2021-09-16,0.3642431466271376,0.1302255352913028,0.0007666409216860289,0.9998010815122803,0.01888902111613272,-0.06141524347501254,0.5839468645206662,252,379,-0.2402391019602263,-0.3213166612295123
19739,2019,2020,0.7781,RENT3,2021-02-25,2022-08-30,0.0395923821595158,0.0558562268093869,0.0006307370426707681,1.3244291858373551,0.3565842078072799,-0.6377145715784438,0.5324141862476384,252,379,-0.11831851835075635,-0.1649542539589559
19739,2020,2021,0.9807,RENT3,2022-02-22,2023-08-28,0.0232808159318023,-0.0141814266757209,0.0008466138850296399,1.1955601704306176,0.20247247960778317,-0.9713911443776271,-0.1519281489898067,252,379,0.22720458546100408,0.20172685998619788
