CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
022357,2011Q2,10717,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2011Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00000301930000000000000000.pdf.pdf', 'size_bytes': 256570}]",ALLOS S.A.,2011-06-30,
022357,2011Q3,12423,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2011Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00001801930000000000000000.pdf.pdf', 'size_bytes': 316804}]",ALLOS S.A.,2011-09-30,
022357,2012Q1,17296,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2012Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00001401930000000000000000.pdf.pdf', 'size_bytes': 328585}]",ALLOS S.A.,2012-03-31,
022357,2012Q2,20237,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2012Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001701930000000000000000.pdf.pdf', 'size_bytes': 266728}]",ALLOS S.A.,2012-06-30,
022357,2012Q3,22090,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2012Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002201930000000000000000.pdf.pdf', 'size_bytes': 296154}]",ALLOS S.A.,2012-09-30,
022357,2013Q1,26894,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2013Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002701930000000000000000.docx.pdf', 'size_bytes': 620320}]",ALLOS S.A.,2013-03-31,
022357,2013Q2,30283,0,,[],ALLOS S.A.,2013-06-30,File is not a zip file
022357,2013Q3,32388,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2013Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00005101930000000000000000.pdf.pdf', 'size_bytes': 293805}]",ALLOS S.A.,2013-09-30,
022357,2014Q1,37601,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2014Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00005201930000000000000000.pdf.pdf', 'size_bytes': 277096}]",ALLOS S.A.,2014-03-31,
022357,2014Q2,40469,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2014Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00003201930000000000000000.pdf.pdf', 'size_bytes': 755622}]",ALLOS S.A.,2014-06-30,
