CD_CVM,company_name,fiscal_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
5258,RAIA DROGASIL S.A.,2024,22163756.0,38871522.0,1211373.0,6446887.0,15716869.0,16.913968900065612,17.47577245822339,0.7091247981614669,0.05465558274509068,0.18790045490172233,-0.24059371755811565
5410,WEG S.A.,2015,14261541.0,9760323.0,1165810.0,6156060.0,8105481.0,16.473077031628005,16.093836052103967,0.5683453842750934,0.08174502320611776,0.18937599698508462,0.0016750419431608154
5410,WEG S.A.,2016,13509331.0,9367008.0,1127832.0,6070832.0,7438499.0,16.418891189835374,16.052704286253036,0.5506193459913004,0.08348540723445151,0.1857788191140852,-0.0025740025096194774
5410,WEG S.A.,2017,13985987.0,9523830.0,1140942.0,6843307.0,7142680.0,16.45356645774459,16.069307636786576,0.5107026054006771,0.08157751040380633,0.1667237784305161,0.6446111870241156
5410,WEG S.A.,2018,15399850.0,11970090.0,1344148.0,7853257.0,7546593.0,16.54986832707668,16.29792159630288,0.4900432796423342,0.08728318782325802,0.17115803035606755,-0.028875638866383224
5410,WEG S.A.,2019,15687641.0,13347434.0,1632455.0,8929990.0,6757651.0,16.568383762863693,16.406834714598045,0.43076272589358716,0.10405994119829744,0.1828059157960983,1.0484633569739947
5410,WEG S.A.,2020,19927896.0,17469557.0,2395957.0,11930298.0,7997598.0,16.8076311171229,16.675970324032573,0.40132676324685757,0.12023130791128175,0.20082960207699757,1.230270906949352
5410,WEG S.A.,2021,23932787.0,23563338.0,3657480.0,14010672.0,9922115.0,16.990759917791745,16.975202587526823,0.4145825139378878,0.15282298714311876,0.2610495770652543,-0.10013642564802183
5410,WEG S.A.,2022,28134660.0,29904722.0,4272872.0,15248355.0,12886305.0,17.152512826184353,17.213526952313256,0.45802241790019854,0.15187217474815762,0.2802185547227881,0.08174157303370766
5410,WEG S.A.,2023,31496270.0,32503601.0,5867615.0,17854776.0,13641494.0,17.265379684086113,17.2968614411621,0.43311458785437135,0.18629555182248564,0.32862999793444625,-0.014419225634179078
5410,WEG S.A.,2024,41489701.0,37986941.0,6318763.0,23125217.0,18364484.0,17.540955785727288,17.452753000732017,0.4426275330352465,0.15229714477817036,0.2732412413686756,0.4642064372918979
6505,Grupo Casas Bahia S.A. (Via Varejo),2015,16288000.0,19268000.0,14000.0,4246000.0,12042000.0,16.605939198332386,16.773956246732247,0.7393172888015717,0.0008595284872298625,0.003297220913801225,
6505,Grupo Casas Bahia S.A. (Via Varejo),2016,17527000.0,19819000.0,-95000.0,2808000.0,14719000.0,16.679253107055313,16.802151631506486,0.8397900382267359,-0.00542020882067667,-0.033831908831908834,0.9148936170212767
6505,Grupo Casas Bahia S.A. (Via Varejo),2017,19931000.0,25690000.0,195000.0,2959000.0,16972000.0,16.807786866544873,17.061612369086067,0.8515378054287291,0.009783753951131404,0.06590064210882055,1.2657142857142856
